[2023-08-08 16:25:05,370][ApicWS10][INFO] starting Render Vault...
[2023-08-08 16:25:13,705][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 16:25:33,781][ApicWS10][INFO] starting Render Vault...
[2023-08-08 16:25:39,707][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 16:28:49,977][ApicWS10][INFO] starting Render Vault...
[2023-08-08 16:28:52,860][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 16:28:58,394][ApicWS10][INFO] starting Render Vault...
[2023-08-08 16:29:00,215][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 16:34:35,434][ApicWS10][INFO] starting Render Vault...
[2023-08-08 16:35:10,958][ApicWS10][INFO] saving settings to \\apicnas\Produktion\Pipeline\Apic_Maya_Pipeline\Python\render_vault\settings\config.json
[2023-08-08 16:35:36,657][ApicWS10][INFO] starting Render Vault...
